economy,time,Renewable energy consumption,Fossil fuel energy consumption,CO2 intensity,CO2 emissions (metric tons per capita),Other greenhouse gas emissions,HFC gas emissions,Methane emissions,Nitrous oxide emissions,PFC gas emissions,SF6 gas emissions,"Droughts, floods, extreme temperatures",Natural gas rents (% of GDP),GDP per capita (current US$),Mortality rate due to AP,Poverty gap at $3.20 a day,Multidimensional poverty headcount ratio
AGO,YR1973,,20.1069410228998,1.1815893623532,0.751202771989461,-331.551933588904,,16651.7,17638.938,,,,,,,,
AGO,YR1974,,20.9261042279001,1.15488563690312,0.720750476623734,-536.065944091797,,15008.3,14997.738,,,,,,,,
AGO,YR1975,,17.82626378517,1.07138076649986,0.628569443538819,-159.851058989261,,17061.4,17645.913,,,,,,,,
AGO,YR1976,,16.8222447142506,0.806774323925478,0.451346016212362,1990.5578288916,,15036.7,14751.908,,,,,,,,
AGO,YR1977,,14.22482628079,0.880423401658738,0.469216256201706,-1459.180233147,,17437.0,16804.108,,,,,,,,
AGO,YR1978,,20.3840290081998,1.22538905735576,0.694730972814768,-2181.4706077441,,18279.2,17304.324,,,,,,,,
AGO,YR1979,,19.9556566271436,1.22909320951071,0.683059133454586,-2191.4649626172,,22903.7,23134.711,,,,,,,,
AGO,YR1980,,19.9630642352265,1.17168950552228,0.640966325352553,-2269.06451065431,,19634.2,17712.687,,,,0.0407445459232819,711.40957856021,,,
AGO,YR1981,,19.1593948140793,1.14963814727398,0.611132856307255,-1652.9516369238,,17404.8,14191.366,,,,0.0199246877986523,642.768196831557,,,
AGO,YR1982,,16.6165495845697,1.0262721807817,0.519353407935757,-1604.03787581049,,19170.3,16174.529,,,,0.00593392820258225,620.333123364606,,,
AGO,YR1983,,17.6234054770716,1.09851200050164,0.551348098706374,-1832.5106699902,,19184.3,15584.475,,,,0.0278088268922134,623.815362351581,,,
AGO,YR1984,,17.0652488118416,1.06469235412646,0.520982747768118,-1991.2585903003,,15733.0,10110.247,,,,0.025162958715321,638.099006801712,,,
AGO,YR1985,,20.307574107072,0.942062982494531,0.4719029615861,-2078.5342715625,,16094.5,9936.771,,,,0.0220370459408353,758.745063152158,,,
AGO,YR1986,,19.8912888219892,0.92334508855244,0.451618663976258,-2161.5599572998,,15881.2,9368.448,,,,0.0289120841087501,685.728127726666,,,
AGO,YR1987,,20.3842360205843,1.1250156927551,0.544085284959736,-2394.9787792871,,20493.0,15491.723,,,,0.0192890335404964,756.767926189975,,,
AGO,YR1988,,22.0179649033579,0.953646898432175,0.463508254524667,-2326.8353225586,,15798.0,8688.463,,,,0.0189169927861056,792.833017228347,,,
AGO,YR1989,,22.1032510621213,0.910853457449323,0.437295194741341,-2380.3116705859,,17298.5,10695.651,,,,0.0160240550107707,891.149280264381,,,
AGO,YR1990,72.2552519216681,25.4803884173733,1.0759531108813,0.534250026480402,-4072.4268798828,0.0,20610.0,15240.0,0.0,0.0,,0.0177949181674188,948.338177965671,,,
AGO,YR1991,71.8886392044557,25.4828610894249,1.08398996620375,0.533109051987603,-4359.6232299805,,21030.0,15270.0,,,,0.0381506735636374,,,,
AGO,YR1992,72.7232825172167,24.0980759316387,1.05156585088598,0.503264464053763,-4811.0722351074,,21470.0,15320.0,,,,0.0385045535770992,,,,
AGO,YR1993,71.2770563190797,24.9646618214416,1.09983505662078,0.527722889498498,-4329.1397247314,,21770.0,15270.0,,,,0.0713227404343091,,,,
AGO,YR1994,72.2202689083442,24.4396830159153,1.05198008125249,0.495417829398983,-3969.1409759521,,22180.0,15220.0,,,,0.0807481576157307,251.078348367302,,,
AGO,YR1995,73.9458883392515,22.7801963282831,1.69647377382165,0.773025566852549,-1139.9131622314,,22460.0,15210.0,,,,0.0717459614492544,398.79099821209,,,
AGO,YR1996,73.1396004507038,23.498096951988,1.74498957823709,0.792321384997224,-2924.409072876,,21360.0,13680.0,,,,0.0653921431401498,522.679624255226,,,
AGO,YR1997,73.7344159506134,23.8744737221415,1.75569391893783,0.788753199728986,-3252.3521118164,,21470.0,13440.0,,,,0.0676554019508542,514.385174425759,,,
AGO,YR1998,76.8197936265394,22.1248654389638,1.70611539582327,0.740253652438866,-4091.8417053223,,23130.0,14860.0,,,,0.0543414453057942,423.619048972815,,,
AGO,YR1999,73.4107838285377,24.7144129205662,1.80717409543794,0.797258640345661,-3809.4920043945,,22330.0,13740.0,,,,0.090321658582528,387.785124062555,,,
AGO,YR2000,73.4411010742188,25.2200519176355,1.72038883291019,0.754476371745695,-2730.1838989258,0.7,23000.0,14160.0,0.0,0.0,,0.144052642423138,556.838631674927,,29.6,
AGO,YR2001,72.3373031616211,26.6792999769536,1.71981760075454,0.761842805096947,-1945.8189086914,,24240.0,14500.0,,,,0.175657498292473,527.333528536691,,,
AGO,YR2002,70.4209976196289,28.1478041542876,1.73430631058294,0.777423085629899,-1079.9944458008,,26220.0,15700.0,,,,0.115982373844156,872.494441791273,,,
AGO,YR2003,65.1404037475586,31.7214241193656,2.12522370310023,0.993848349116355,1883.6541748047,,29280.0,18000.0,,,,0.118445217317256,982.96100777685,,,
AGO,YR2004,61.915699005127,31.5616371865686,2.2124266811088,1.02835366708572,3070.8256835937,,30260.0,18110.0,,,,0.114388176254224,1255.56451325546,,,
AGO,YR2005,68.378303527832,27.0837714677975,2.16119961888829,0.937036691701652,3464.7194213867,19.3,31110.0,17820.0,0.0,0.0,,0.0766751503474329,1902.42214975937,,,
AGO,YR2006,62.1273002624512,31.6746743551437,2.20018979611683,1.00943403951532,4681.3120117187,,31180.0,16460.0,,,,0.0785685484284245,2599.56594793067,,,
AGO,YR2007,58.4916000366211,34.7424758172093,2.38212632510214,1.1236352782253,7244.0906982422,,33610.0,17620.0,,,,0.0885134800475921,3121.99608528081,,,
AGO,YR2008,54.8820991516113,37.9607595728901,2.34968129402608,1.15599284575018,6583.1341552734,26.5,34160.0,16700.0,0.0,0.0,,0.065972024947952,4080.94103372417,,26.6,
AGO,YR2009,52.4138984680176,41.7993312438043,2.3405690970912,1.20590158910291,6826.5859375,,35590.0,16790.0,,,1.01176467635625,0.0788538169698183,3122.7815987074,,,
AGO,YR2010,50.7648010253906,42.9925150346511,2.34472754767222,1.22151474078862,5488.9270019531,31.0,37730.0,17680.0,0.0,0.0,,0.0862858946390075,3587.88364462837,,,
AGO,YR2011,49.239200592041,43.8497838995534,2.33108846718115,1.2163169789758,6458.2004394531,,38100.0,18270.0,,,,0.1198002487078,4615.46821863819,,,
AGO,YR2012,49.4432983398438,48.0100597690859,2.18116929132836,1.20479888322113,7743.1979980469,,37110.0,17330.0,,,,0.107606086216639,5100.09702685927,,,
AGO,YR2013,47.9384994506836,46.5085539184957,2.36349604128816,1.26154174238672,8441.2580566406,,37420.0,17900.0,,,,0.113620886744109,5254.88112606683,,,
AGO,YR2014,48.2112998962402,48.3055930097329,2.36015839981942,1.28536455265954,8094.4357910156,,36700.0,17350.0,,,,0.0834171073975247,5408.41170002082,,,
AGO,YR2015,47.815601348877,,,1.26092098873993,5850.0637207031,,37180.0,17950.0,,,,0.0615661491596535,4166.97983330278,,,54.0
AGO,YR2016,49.0080986022949,,,1.2277029417926,5203.0671386719,,37400.0,18070.0,,,,0.0851872297731689,3506.07312818832,118.5,,
AGO,YR2017,56.1805000305176,,,1.03431729977182,,,37450.0,18490.0,,,,0.186031596287628,4095.8100568707,,,
AGO,YR2018,56.7854995727539,,,0.88738036390839,,,35520.0,16440.0,,,,0.777517066490027,3289.64399476678,,38.7,
AGO,YR2019,,,,,,,,,,,,0.72307945846287,2809.62608839129,,,
ALB,YR1970,,,,1.75323990542637,20.8585644531203,,1763.64,741.8982,,,,,,,,
ALB,YR1971,,74.6607032875427,2.53387087572723,1.98949792330655,51.0835229492199,,1717.47,756.0311,,,,,,,,
ALB,YR1972,,77.1741106583994,2.90658069779407,2.51591439803203,81.9996899414098,,1737.08,756.8061,,,,,,,,
ALB,YR1973,,74.3666339192289,3.02061204789841,2.30389741687392,110.994604492191,,1794.07,803.6471,,,,,,,,
ALB,YR1974,,75.3974630495873,2.37987384802943,1.84900669071079,141.922548828121,,1815.36,819.4943,,,,,,,,
ALB,YR1975,,75.7464247641652,2.3104526620673,1.91063363704144,169.380986328121,,1864.83,818.462,,,,,,,,
ALB,YR1976,,76.1939197382069,2.26003363720033,2.01358456245734,207.08867675781,,1943.17,925.2384,,,,,,,,
ALB,YR1977,,75.8818779112211,2.4637926467643,2.27587639136105,237.31301269531,,2002.1,1007.1559,,,,,,,,
ALB,YR1978,,78.0247036369265,2.50353870096387,2.53062504042839,257.402028808591,,2113.28,1207.7662,,,,,,,,
ALB,YR1979,,75.0118130475276,3.35363379950485,2.89820851758249,297.15855224609,,2182.0,1229.9033,,,,,,,,
ALB,YR1980,,80.9287927914084,1.68333845017364,1.93505831031996,327.695393066409,,2228.41,1239.9442,,,,,,,,
ALB,YR1981,,78.0379104914866,2.7224257077855,2.69302391440235,348.855424804689,,2235.5,1287.8175,,,,,,,,
ALB,YR1982,,77.836534442498,2.71532241135569,2.62485678513424,366.338796386719,,2245.35,1254.6661,,,,,,,,
ALB,YR1983,,78.8759441227688,2.68291256886124,2.6832399189862,414.070344238281,,2306.81,1481.1087,,,,,,,,
ALB,YR1984,,81.0974774748578,2.64596768930773,2.69429137362284,449.540786132809,,2327.29,1463.5875,,,,0.50777713394626,639.484735848211,,,
ALB,YR1985,,81.4337623759461,2.90000581444986,2.65801538201043,463.80167724609,,2288.99,1467.6981,,,,0.446417822106323,639.865909445734,,,
ALB,YR1986,,77.0583127402526,2.76510124931356,2.66535622064854,488.861391601559,,2368.58,1542.715,,,,0.483927552772367,693.873474633887,,,
ALB,YR1987,,78.6375113710156,2.61859098606492,2.41406081518223,239.341425781251,,2496.97,1487.7582,,,,0.324616917886885,674.793383069492,,,
ALB,YR1988,,80.3814035334453,2.51319030557904,2.33159853051997,559.912656249999,,2606.35,1544.5967,,,,0.521361305545586,652.774321396566,,,
ALB,YR1989,,79.6938123131685,3.10478115874415,2.78324307461439,457.04274169922,,2648.33,1694.6119,,,,0.504750184029524,697.995596576519,,,
ALB,YR1990,25.5180876255371,76.5939750800565,2.2635446960284,1.84084061606394,-459.98779296875,0.0,3660.0,1590.0,0.0,0.0,,0.310273970882615,617.230435515505,,,
ALB,YR1991,32.9981742379589,69.8249960719512,2.19650077652448,1.25811576501704,-182.54373168945,,3600.0,1210.0,,,,0.264663425563403,336.586994504629,,,
ALB,YR1992,46.8133288085849,56.079290645733,1.64925014338905,0.689859284104687,-59.9872741699201,,3500.0,1130.0,,,,0.224714893261162,200.852219772323,,,
ALB,YR1993,51.152042295146,53.4789779579446,1.55537939610704,0.641405614065312,-77.8938140869104,,3560.0,1170.0,,,,0.0410690226197659,367.279225077581,,,
ALB,YR1994,51.4595442246242,54.8469148031933,1.51202234401617,0.667178793940271,-142.33749389648,,4130.0,1370.0,,,,0.0216019160701227,586.416339644261,,,
ALB,YR1995,50.6097095765374,49.5416411855723,1.46680838292274,0.611710203702635,-70.5606842040997,,4120.0,1330.0,,,,0.0170820958791003,750.604449178826,,,
ALB,YR1996,51.63636055808,45.453763744009,1.38849732168029,0.621836956875134,-30.7362518310501,,3950.0,1190.0,,,,0.0160695761553352,1009.97727483821,,2.1,
ALB,YR1997,55.953349416169,41.4493402366839,1.22231921857463,0.470097808931287,-28.3144073486301,,3750.0,1130.0,,,,0.0152797645019312,717.380047745673,,,
ALB,YR1998,49.9833654433978,45.2948182996352,1.3484257129801,0.575350084544499,86.1913146972702,,3620.0,1170.0,,,,0.00833810982294974,813.789396580449,,,
ALB,YR1999,42.7183134087746,58.2387938547152,1.65808130404466,0.955359308384195,45.2597351074201,,3690.0,1120.0,,,,0.00339906139192754,1033.24253162418,,,
ALB,YR2000,41.4449996948242,58.7150980055366,1.76782491729702,1.026213108529,150.656036376949,15.5,3750.0,1180.0,0.0,0.0,,0.0251833702247385,1126.68334010717,,,
ALB,YR2001,39.125301361084,60.9558278415635,1.76174335995098,1.0522280929869,-5.31384277343932,,3690.0,1150.0,,,,0.0418867906890572,1281.6598256178,,,
ALB,YR2002,35.8958015441895,63.233130384996,1.86213913605682,1.22910118288698,-6.6241302490198,,3640.0,1290.0,,,,0.0293623740833124,1425.12421860142,,2.9,
ALB,YR2003,33.7517013549805,64.5283712223687,2.08610063126116,1.35214448140818,59.4100036621103,,3680.0,1310.0,,,,0.0247926353159977,1846.12012081207,,,
ALB,YR2004,35.934700012207,65.5782732614305,1.98105209104897,1.41727335767255,79.3008270263699,,3590.0,1270.0,,,,0.0170802267009623,2373.58129170055,,,
ALB,YR2005,36.8683013916016,66.4866805505628,1.87815612138149,1.35149180454706,98.8053741455096,61.8,3580.0,1280.0,0.0,0.0,,0.0157767963443909,2673.78658429559,,1.8,
ALB,YR2006,31.7098999023438,64.4559899021893,1.91461298816722,1.35336220283257,151.1876373291,,3530.0,1220.0,,,,0.027384623689268,2972.74292399799,,,
ALB,YR2007,32.100399017334,65.1223924710814,2.08993557352636,1.42086728796502,219.94317626953,,3400.0,1220.0,,,,0.00824453730516166,3595.03805682893,,,
ALB,YR2008,35.9118995666504,63.8471757910902,1.99064444846498,1.41484755272088,248.67105793953,86.9,3230.0,1140.0,0.0,0.0,,0.0313678564906814,4370.5399247769,,0.8,
ALB,YR2009,37.2151985168457,63.4217264005157,2.01504661427856,1.47565225025013,855.45292520523,,3110.0,1140.0,,,5.26957699339956,0.0289650221033628,4114.13489916342,,,
ALB,YR2010,37.1137008666992,63.2390037485134,2.15626621319164,1.57225093811545,809.13479995728,105.0,3120.0,1130.0,0.0,0.0,,0.00762859737867537,4094.34838574494,,,
ALB,YR2011,35.9611015319824,61.5027652749324,2.26783592207104,1.73482330790188,1014.18354034424,,3120.0,1170.0,,,,0.0107794681154291,4437.14261222684,,,
ALB,YR2012,40.0466995239258,57.7540817221547,2.29553798538975,1.57909199452076,681.64368367195,,3170.0,1180.0,,,,0.0201441406602045,4247.63004748194,,1.3,
ALB,YR2013,41.2869987487793,56.3953388128232,2.06472280988515,1.65452427763954,715.21883964539,,3190.0,1150.0,,,,0.0208437415734593,4413.06200528903,,,
ALB,YR2014,38.6973991394043,61.4218013942638,2.23486361552126,1.80678854066866,709.88638687134,,3230.0,1170.0,,,,0.0245111230959871,4578.63320812155,,2.5,
ALB,YR2015,38.6255989074707,,,1.75998705871449,403.39053225517,,3250.0,1210.0,,,,0.0214776528963928,3952.80253807527,,0.9,
ALB,YR2016,39.5872993469238,,,1.71412617289866,11.6813595294998,,3250.0,1250.0,,,,0.0165112673466783,4124.05538986272,68.0,0.9,
ALB,YR2017,37.219799041748,,,1.94887203810602,,,3210.0,1210.0,,,,0.0257646684924479,4531.0193737689,,0.9,
ALB,YR2018,38.2663993835449,,,1.93973156347946,,,3160.0,1100.0,,,,0.0284076026495559,5287.66369446913,,0.6,
ALB,YR2019,,,,,,,,,,,,0.0219985321692291,5395.65953185375,,0.2,
AND,YR1970,,,,,,,,0.023777,,,,,3238.69026097204,,,
AND,YR1971,,,,,,,,0.023372791,,,,,3496.5320229667,,,
AND,YR1972,,,,,,,,0.022968582,,,,,4218.27159918486,,,
AND,YR1973,,,,,,,,0.022564373,,,,,5342.16856044208,,,
AND,YR1974,,,,,,,,0.022160164,,,,,6320.80963168572,,,
AND,YR1975,,,,,,,,0.021755955,,,,,7169.10100559556,,,
AND,YR1976,,,,,,,,0.021351746,,,,,7151.24990940599,,,
AND,YR1977,,,,,,,,0.020947537,,,,,7751.84330741357,,,
AND,YR1978,,,,,,,,0.020543328,,,,,9127.81227979624,,,
AND,YR1979,,,,,,,,0.020139119,,,,,11818.4733427033,,,
AND,YR1980,,,,,,,,0.01973491,,,,,12378.7845111338,,,
AND,YR1981,,,,,,,,0.019330701,,,,,10372.786050001,,,
AND,YR1982,,,,,,,,0.018926492,,,,,9610.02061570912,,,
AND,YR1983,,,,,,,,0.018522283,,,,,8025.20764054036,,,
AND,YR1984,,,,,,,,0.018118074,,,,,7728.90669456943,,,
AND,YR1985,,,,,,,,0.017713865,,,,,7775.61421691636,,,
AND,YR1986,,,,,,,,0.017309656,,,,,10361.1477651737,,,
AND,YR1987,,,,,,,,0.016905447,,,,,12615.1261769143,,,
AND,YR1988,,,,,,,,0.016501238,,,,,14304.6405954742,,,
AND,YR1989,,,,,,,,0.016097029,,,,,15165.2812551732,,,
AND,YR1990,14.2735502072872,,,7.52183165773831,,,20.0,0.0,,,,,18878.8523130643,,,
AND,YR1991,14.2735502072872,,,7.23537923975576,,,20.0,0.0,,,,,19534.2636301538,,,
AND,YR1992,14.308754463874,,,6.96307869977243,,,20.0,0.0,,,,,20549.8055751695,,,
AND,YR1993,13.9189545867614,,,6.72417751828648,,,30.0,0.0,,,,,16515.6583953924,,,
AND,YR1994,14.56102441664,,,6.5415789137788,,,30.0,0.0,,,,,16235.0680377239,,,
AND,YR1995,14.4810480827273,,,6.73347948637645,,,30.0,0.0,,,,,18458.1739929996,,,
AND,YR1996,14.1000476048869,,,6.99159454966363,,,30.0,0.0,,,,,19016.2881877293,,,
AND,YR1997,14.1940024550855,,,7.30744115177711,,,30.0,0.0,,,,,18355.6278604321,,,
AND,YR1998,14.4586417232136,,,7.63953850951045,,,30.0,0.0,,,,,18895.110661321,,,
AND,YR1999,14.5498905446165,,,7.92319164802386,,,30.0,0.0,,,,,19262.3089910407,,,
AND,YR2000,14.5081996917725,,,7.95228628230616,,,30.0,0.0,,,,,21854.2468030614,,,
AND,YR2001,15.3882999420166,,,7.72154906153481,,,30.0,0.0,,,,,22970.5122133619,,,
AND,YR2002,15.8297996520996,,,7.56624029237094,,,40.0,0.0,,,,,25067.2400639132,,,
AND,YR2003,16.5153999328613,,,7.24241596064499,,,40.0,0.0,,,,,32272.8458909877,,,
AND,YR2004,16.5666999816895,,,7.34426229508197,,,40.0,0.0,,,,,37966.1872524395,,,
AND,YR2005,16.6079998016357,,,7.35378022340277,,,40.0,0.0,,,,,40064.2249292197,,,
AND,YR2006,17.568000793457,,,6.79054262608803,,,40.0,0.0,,,,,42674.7589681092,,,
AND,YR2007,16.5562992095947,,,6.53104666070003,,,50.0,0.0,,,,,47804.8499340211,,,
AND,YR2008,17.0212001800537,,,6.43930360124016,,,50.0,0.0,,,,,48719.6587699036,,,
AND,YR2009,17.1263008117676,,,6.15668770201632,,,50.0,0.0,,,,,43504.2156523202,,,
AND,YR2010,18.6709003448486,,,6.1571980012788,,,50.0,0.0,,,,,40850.2481432297,,,
AND,YR2011,18.5522003173828,,,5.85088599130725,,,50.0,0.0,,,,,43334.8114127088,,,
AND,YR2012,18.7628993988037,,,5.94465405752969,,,50.0,0.0,,,,,38686.4612635075,,,
AND,YR2013,19.141300201416,,,5.94280054475672,,,50.0,0.0,,,,,39540.7248137461,,,
AND,YR2014,19.4200992584229,,,5.8071276179415,,,50.0,0.0,,,,,41303.9293714464,,,
AND,YR2015,19.2777004241943,,,6.02618183683151,,,50.0,0.0,,,,,35770.7767044085,,,
AND,YR2016,19.2558002471924,,,6.08060029756129,,,50.0,0.0,,,,,37475.6350587526,,,
AND,YR2017,19.0631999969482,,,6.10413392729587,,,50.0,0.0,,,,,38964.904478265,,,
AND,YR2018,18.5060005187988,,,5.97340536048203,,,50.0,0.0,,,,,41791.9698372411,,,
AND,YR2019,,,,,,,,,,,,,40897.3308728669,,,
ARB,YR1970,,,,1.7979383382931,31092.356622632,,220969.231,53859.364226,,,,0.0134512209276472,354.990993522411,,,
ARB,YR1971,,82.2465192248725,4.87955053241173,1.99732508387387,30155.1473465502,,229758.136,54223.315169,,,,0.00763130940278517,398.972875588492,,,
ARB,YR1972,,83.0567698186162,5.12328042720921,2.11931279036218,31166.9264221916,,242967.361,55425.760839,,,,0.00892144773253297,462.644301552063,,,
ARB,YR1973,,84.6192627997353,5.41985716731816,2.40050813568555,30469.9779830069,,270507.397,57593.559653,,,,0.0167868652509492,571.079791870233,,,
ARB,YR1974,,85.5193700687693,4.97003884011688,2.28080130528822,32944.7803416181,,258537.154,52106.468141,,,,0.0239682559758908,1052.50414711325,,,
ARB,YR1975,,85.7991706554729,4.55230993832298,2.19399272329779,34257.8916105309,,254533.196,55904.235299,,,,0.0813062626112267,1129.76416267025,,,
ARB,YR1976,,86.8552185834082,4.96638475360087,2.58149645689523,32852.875561019,,285842.253,57842.976105,,,,0.0825842145574216,1363.32565753787,,,
ARB,YR1977,,87.5170123122302,4.77433301157885,2.64469155590878,35291.4047667795,,287198.892,63031.6831,,,,0.119985757107254,1524.6140001343,,,
ARB,YR1978,,88.7740485770486,4.48706027323007,2.75889251606537,35341.0741343416,,284707.252,60426.4369,,,,0.175825386393182,1619.541378412,,,
ARB,YR1979,,90.2875998596354,4.0249271247929,2.86087467369122,45465.6125621125,,288841.228,65268.32039,,,,0.319704480011407,2130.88181927739,,,
ARB,YR1980,,91.372323295903,4.00582281749249,3.09180325289139,47867.2705502835,,285216.878,77900.41894,,,,0.278261373269682,2792.08723560397,,,
ARB,YR1981,,91.5737040912032,3.40382678970339,2.92449808431221,50657.954182058,,244921.337,74347.20297,,,,0.150758514346603,2798.61564245004,,,
ARB,YR1982,,92.2448306294669,2.91656909858774,2.71072596974239,58753.8066314888,,233559.891,82507.25516,,,,0.0341859240506597,2547.47353948494,,,
ARB,YR1983,,93.2632058568525,2.88604796676234,2.80602473260084,59114.0037749993,,225065.998,81393.39788,,,,0.314485673349998,2322.66693121469,,,
ARB,YR1984,,93.3849900401963,3.07782298205658,2.97000082245366,58720.8355215066,,218171.565,82006.79054,,,,0.330599133406544,2289.36965926551,,,
ARB,YR1985,,92.8790006808548,3.07647979208546,3.04478695819059,50240.6751627149,,217994.287,80549.90183,,,,0.383607080218088,2217.23049461166,,,
ARB,YR1986,,93.4155550854618,3.2546977073751,3.27108178090363,43506.6572992033,,227845.969,82842.42282,,,,0.403324881426085,2097.20663158055,,,
ARB,YR1987,,93.6718333593795,2.99806533575685,3.18374072484285,26131.5319453736,,230602.062,85197.96402,,,,0.287284345152964,2216.35965416765,,,
ARB,YR1988,,94.2890249197984,2.92503811941108,3.27790435763756,38078.8611444922,,237653.028,85476.84219,,,,0.298632810884659,2043.26042599289,,,
ARB,YR1989,,94.4086024489082,2.82742892975572,3.23879567580986,30446.3203326441,,249031.136,88559.34796,,,,0.314445386094875,2096.3014032513,,,
ARB,YR1990,7.34435776652672,93.8556246349879,2.75175724114627,2.87077885764533,-20949.2957902796,,270310.0,74160.0,,,,0.2862438713583,2796.69997677968,,,
ARB,YR1991,7.28409276608488,92.7423873376224,2.77085478339836,2.91291128304714,-28917.7580228734,,275890.0,73020.0,,,,0.381655856088413,1918.34632803723,,,
ARB,YR1992,6.91296591032379,94.1493937612999,2.5932733284551,2.95928570730528,-31868.1159089528,,285160.0,73880.0,,,,0.313544116189505,2033.96393227758,,,
ARB,YR1993,6.73779348608349,94.4699617806533,2.59720485257758,3.08222187913976,-34136.0545536913,,295600.0,76960.0,,,,0.415583586289159,2017.93857493807,,,
ARB,YR1994,6.9141917769377,94.1589892635229,2.58485733287901,3.16669029283675,-41057.2966758582,,306160.0,77950.0,,,,0.317850524922129,2068.7784407055,,,
ARB,YR1995,6.81791104310675,94.8709663546966,2.5973869936464,3.16119136573875,-47828.0533136071,,318120.0,79790.0,,,,0.385865388000311,2196.97888476788,,,
ARB,YR1996,6.80520668005432,94.8639232975763,2.58300012059991,3.19604849359934,-46074.2529967054,,329240.0,83110.0,,,,0.47951289840596,2371.45260141837,,,
ARB,YR1997,6.84393808282191,95.0069238303613,2.55949207390626,3.21328533961521,-56780.0011417318,,341370.0,84430.0,,,,0.598647253873811,2501.05075812259,,,
ARB,YR1998,6.75747333217786,94.8558582530761,2.53991776783218,3.16314474976164,-51846.1474443553,,352420.0,88230.0,,,,0.513542981876797,2381.9948794472,,,
ARB,YR1999,6.74410045580623,94.6478484479946,2.54351282689643,3.13129891831799,-52008.9374568272,,364640.0,89550.0,,,,0.45177937936209,2579.12206410332,,,
ARB,YR2000,6.56727234373347,94.9938252828701,2.56780464985482,3.16330493711316,-62528.8645464491,,376760.0,95190.0,,,,0.801992911685226,2890.22767363068,,,
ARB,YR2001,6.42183998004049,95.1990238360382,2.53486392653805,3.28250948039699,-50429.2235086662,,382970.0,94960.0,,,,1.01396691358242,2768.5021026583,,,
